Codigo,Sector,Area,Servicio,Elemento
E11-03-EE-Sal01,Secyt,Ala Oeste,Energía Eléctrica,Cartel lumínico "SALIDA"
E11-03-EE-TabS01,Secyt,Ala Oeste,Energía Eléctrica,Tablero seccional
E11-03-G-Cal01,Secyt,Ala Oeste,Gas,Calefactor tiro balanceado
E11-03-G-Cal02,Secyt,Ala Oeste,Gas,Calefactor tiro balanceado
E11-03-Ilum-Lum01,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum02,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum03,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum04,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum05,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum06,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum07,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum08,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum09,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum10,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum11,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum12,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum13,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum14,Secyt,Ala Oeste,Iluminación,3 x Dulux 36 W
E11-03-Ilum-Lum15,Secyt,Ala Oeste,Iluminación,Foco incand 45W
E11-04-AA-AA01,Secyt,Sala Reuniones,Aire acondicionado,A/A 3200 frig
E11-04-CE-P01,Secyt,Sala Reuniones,Cerramiento,Puerta ingreso
E11-04-CE-V01,Secyt,Sala Reuniones,Cerramiento,Ventana 2 mov 2 fijas
E11-04-ED-Gral,Secyt,Sala Reuniones,Edilicio,General
E11-04-EE-Bast01,Secyt,Sala Reuniones,Energía Eléctrica,Toma
E11-04-EE-Bast02,Secyt,Sala Reuniones,Energía Eléctrica,3 x 1 Punto
E11-04-EE-Bast03,Secyt,Sala Reuniones,Energía Eléctrica,Toma
E11-04-EE-Bast04,Secyt,Sala Reuniones,Energía Eléctrica,Toma
E11-04-EE-Bast05,Secyt,Sala Reuniones,Energía Eléctrica,Toma
E11-04-EE-Sal01,Secyt,Sala Reuniones,Energía Eléctrica,Cartel lumínico "SALIDA"
E11-04-G-Cal01,Secyt,Sala Reuniones,Gas,Calefactor tiro balanceado
E11-04-Ilum-Lum01,Secyt,Sala Reuniones,Iluminación,3 x Dulux 36 W
E11-04-Ilum-Lum02,Secyt,Sala Reuniones,Iluminación,3 x Dulux 36 W
E11-04-Ilum-Lum03,Secyt,Sala Reuniones,Iluminación,3 x Dulux 36 W
E11-04-Ilum-Lum04,Secyt,Sala Reuniones,Iluminación,2 x Dulux 26 W
E11-04-Ilum-Lum05,Secyt,Sala Reuniones,Iluminación,2 x Dulux 26 W
E11-04-Ilum-Lum06,Secyt,Sala Reuniones,Iluminación,2 x Dulux 26 W
E11-04-Ilum-Lum07,Secyt,Sala Reuniones,Iluminación,2 x Dulux 26 W
E11-05-Ag-CanB01,Secyt,Baño Damas,Agua potable,Canilla pulsador bacha
E11-05-Ag-CanB02,Secyt,Baño Damas,Agua potable,Canilla pulsador bacha
E11-05-Ag-Válv01,Secyt,Baño Damas,Agua potable,Válvula inodoro
E11-05-Ag-Válv02,Secyt,Baño Damas,Agua potable,Válvula inodoro
E11-05-CE-P01,Secyt,Baño Damas,Cerramiento,Puerta ingreso
E11-05-CE-P02,Secyt,Baño Damas,Cerramiento,Puerta inod 01
E11-05-CE-P03,Secyt,Baño Damas,Cerramiento,Puerta inod 02
E11-05-CL-Bac01,Secyt,Baño Damas,Cloacas,bacha baño porcelana
E11-05-CL-Bac02,Secyt,Baño Damas,Cloacas,bacha baño porcelana
E11-05-CL-InV01,Secyt,Baño Damas,Cloacas,Inodoro con valvula
E11-05-CL-InV02,Secyt,Baño Damas,Cloacas,Inodoro con valvula
E11-05-ED-Gral,Secyt,Baño Damas,Edilicio,General
E11-05-EE-Bast01,Secyt,Baño Damas,Energía Eléctrica,Punto
E11-05-EE-Bast02,Secyt,Baño Damas,Energía Eléctrica,Toma 
E11-05-Ilum-Lum01,Secyt,Baño Damas,Iluminación,2 x Dulux 26 W
E11-05-Ilum-Lum02,Secyt,Baño Damas,Iluminación,2 x Dulux 26 W
E11-05-Ilum-Lum03,Secyt,Baño Damas,Iluminación,2 x Dulux 26 W
E11-05-Ilum-Lum04,Secyt,Baño Damas,Iluminación,Foco incand 45W
E11-05-Ilum-Lum05,Secyt,Baño Damas,Iluminación,Foco incand 45W
E11-06-Ag-CanB01,Secyt,Baño Hombres,Agua potable,Canilla pulsador bacha
E11-06-Ag-CanB02,Secyt,Baño Hombres,Agua potable,Canilla pulsador bacha
E11-06-Ag-CanM01,Secyt,Baño Hombres,Agua potable,Canilla pulsador mingitorio
E11-06-Ag-CanM02,Secyt,Baño Hombres,Agua potable,Canilla pulsador mingitorio
E11-06-Ag-Válv01,Secyt,Baño Hombres,Agua potable,Válvula inodoro
E11-06-Ag-Válv02,Secyt,Baño Hombres,Agua potable,Válvula inodoro
E11-06-CE-P01,Secyt,Baño Hombres,Cerramiento,Puerta ingreso
E11-06-CE-P02,Secyt,Baño Hombres,Cerramiento,Puerta inod 01
E11-06-CE-P03,Secyt,Baño Hombres,Cerramiento,Puerta inod 02
E11-06-CL-Bac01,Secyt,Baño Hombres,Cloacas,bacha baño porcelana
E11-06-CL-Bac02,Secyt,Baño Hombres,Cloacas,bacha baño porcelana
E11-06-CL-InV01,Secyt,Baño Hombres,Cloacas,Inodoro con valvula
E11-06-CL-InV02,Secyt,Baño Hombres,Cloacas,Inodoro con valvula
E11-06-CL-Ming01,Secyt,Baño Hombres,Cloacas,Mingitorio
E11-06-CL-Ming02,Secyt,Baño Hombres,Cloacas,Mingitorio
E11-06-ED-Gral,Secyt,Baño Hombres,Edilicio,General
E11-06-EE-Bast01,Secyt,Baño Hombres,Energía Eléctrica,Punto
E11-06-EE-Bast02,Secyt,Baño Hombres,Energía Eléctrica,Toma 
E11-06-Ilum-Lum01,Secyt,Baño Hombres,Iluminación,2 x Dulux 26 W
E11-06-Ilum-Lum02,Secyt,Baño Hombres,Iluminación,2 x Dulux 26 W
E11-06-Ilum-Lum03,Secyt,Baño Hombres,Iluminación,2 x Dulux 26 W
E11-06-Ilum-Lum04,Secyt,Baño Hombres,Iluminación,2 x Dulux 26 W
E11-06-Ilum-Lum05,Secyt,Baño Hombres,Iluminación,Foco incand 45W
E11-06-Ilum-Lum06,Secyt,Baño Hombres,Iluminación,Foco incand 45W
E11-06-Ilum-Lum07,Secyt,Baño Hombres,Iluminación,2 x Dulux 26 W
E11-07-Ag-CanB01,Secyt,Baño Capacidad Diferente  ,Agua potable,Canilla pulsador bacha
E11-07-Ag-Moc01,Secyt,Baño Capacidad Diferente  ,Agua potable,Mochila porcelana
E11-07-Ce-P01,Secyt,Baño Capacidad Diferente  ,Cerramiento,Puerta ingreso
E11-07-Cl-Bac01,Secyt,Baño Capacidad Diferente  ,Cloacas,bacha baño porcelana
E11-07-Cl-InV01,Secyt,Baño Capacidad Diferente  ,Cloacas,Inodoro con mochila
E11-07-Ed-Gral,Secyt,Baño Capacidad Diferente  ,Edilicio,General
E11-07-EE-Bast01,Secyt,Baño Capacidad Diferente  ,Energía Eléctrica,Punto
E11-07-EE-Bast02,Secyt,Baño Capacidad Diferente  ,Energía Eléctrica,Toma
E11-07-Ilum-Lum01,Secyt,Baño Capacidad Diferente  ,Iluminación,2 x Dulux 26 W
E11-07-Ilum-Lum02,Secyt,Baño Capacidad Diferente  ,Iluminación,2 x Dulux 26 W
E11-08-Ce-P01,Secyt,Cocina,Cerramiento,Puerta ingreso
E11-08-Ed-Gral,Secyt,Cocina,Edilicio,General
E11-08-EE-Bast01,Secyt,Cocina,Energía Eléctrica,Punto
E11-08-EE-Bast02,Secyt,Cocina,Energía Eléctrica,Toma
E11-08-EE-Bast03,Secyt,Cocina,Energía Eléctrica,Toma
E11-08-EE-Bast04,Secyt,Cocina,Energía Eléctrica,Toma
E11-08-EE-Bast05,Secyt,Cocina,Energía Eléctrica,Toma
E11-08-EE-Bast06,Secyt,Cocina,Energía Eléctrica,Toma
E11-08-Ilum-Lum01,Secyt,Cocina,Iluminación,2 x Dulux 26 W
E11-08-Ilum-Lum02,Secyt,Cocina,Iluminación,2 x Dulux 26 W
E11-09-Ce-P01,Secyt,Hall ingreso,Cerramiento,Puerta ingreso doble hoja
E11-09-Ed-Gral,Secyt,Hall ingreso,Edilicio,General
E11-09-EE-Bast01,Secyt,Hall ingreso,Energía Eléctrica,2 x 1 Punto
E11-09-EE-TabG,Secyt,Hall ingreso,Energía Eléctrica,Tablero General
E11-09-Ilum-Lum01,Secyt,Hall ingreso,Iluminación,3 x Dulux 36 W
E11-09-Ilum-Lum02,Secyt,Hall ingreso,Iluminación,3 x Dulux 36 W
E11-09-Ilum-Lum03,Secyt,Hall ingreso,Iluminación,3 x Dulux 36 W
E11-10-Ed-Gral,Secyt,Vereda perimetral,Edilicio,General
E11-10-G-Reg01,Secyt,Vereda perimetral,Gas,Casilla regulador de presión
E11-10-Ilum-FC01,Secyt,Vereda perimetral,Iluminación,Fotocélula 
E11-10-Ilum-Lum01,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum02,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum03,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum04,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum05,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum06,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum07,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum08,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E11-10-Ilum-Lum09,Secyt,Vereda perimetral,Iluminación,3 x Foco BC 20 W
E12-Quin-Ed-Gral,Quincho Ceut,Quincho,Edilicio,General
E13-BG-Ag-Can01,Pórtico,Baño Guardia,Agua potable,Canilla pared 1/2"
E13-BG-Ag-CanB01,Pórtico,Baño Guardia,Agua potable,Canilla bacha baño
E13-BG-Ag-CanBi01,Pórtico,Baño Guardia,Agua potable,Canilla Bidet
E13-BG-Ag-Moc01,Pórtico,Baño Guardia,Agua potable,Mochila porcelana
E13-BG-Ce-P01,Pórtico,Baño Guardia,Cerramiento,Puerta ingreso
E13-BG-Ce-V01,Pórtico,Baño Guardia,Cerramiento,Ventana exterior
E13-BG-Cl-Bac01,Pórtico,Baño Guardia,Cloacas,Bacha porcelana baño
E13-BG-Cl-Bid01,Pórtico,Baño Guardia,Cloacas,Bidet 
E13-BG-Cl-InM01,Pórtico,Baño Guardia,Cloacas,Inodoro con Mochila
E13-BG-Ed-Gral,Pórtico,Baño Guardia,Edilicio,General
E13-BG-EE-Bast01,Pórtico,Baño Guardia,Energía Eléctrica,Punto + Toma
E13-BG-EE-Bast02,Pórtico,Baño Guardia,Energía Eléctrica,Toma
E13-BG-Ilum-Lum01,Pórtico,Baño Guardia,Iluminación,Foco BC 20W
E13-Ext-EE-TabG,Pórtico,Exterior,Energía Eléctrica,Tablero general alimentación
E13-Ext-EE-TabMed,Pórtico,Exterior,Energía Eléctrica,Tablero Medición
E13-Gen-EE-Bast01,Pórtico,Generador,Energía Eléctrica,Punto + Toma
E13-Gen-EE-MotGen,Pórtico,Generador,Energía Eléctrica,Generador eléctrico Diesel
E13-Gen-EE-TabA ,Pórtico,Generador,Energía Eléctrica,Tablero automático alimentacion generador o linea
E13-Gen-EE-TabFdP,Pórtico,Generador,Energía Eléctrica,Tablero corrección de factor de potencia
E13-Gen-Ilum-Lum01,Pórtico,Generador,Iluminación,Tubo Fluorescente 36 W
E13-Gen-Ilum-Lum02,Pórtico,Generador,Iluminación,Tubo Fluorescente 36 W
E13-IP-Ce-P01,Pórtico,Ingreso Peatonal,Cerramiento,Portón ingreso
E13-IP-Ed-Gral,Pórtico,Ingreso Peatonal,Edilicio,General
E13-IP-Ilum-Lum01,Pórtico,Ingreso Peatonal,Iluminación,Foco BC 32W
E13-IV-Ce-P01,Pórtico,Ingreso Vehicular,Cerramiento,Portón ingreso
E13-IV-Ce-P02,Pórtico,Ingreso Vehicular,Cerramiento,Portón ingreso
E13-IV-Ce-P03,Pórtico,Ingreso Vehicular,Cerramiento,Portón ingreso
E13-IV-Ce-P04,Pórtico,Ingreso Vehicular,Cerramiento,Portón ingreso
E13-IV-Ed-Gral,Pórtico,Ingreso Vehicular,Edilicio,General
E13-IV-Ilum-Lum01,Pórtico,Ingreso Vehicular,Iluminación,Tacho Incandescente 150 W
E13-IV-Ilum-Lum02,Pórtico,Ingreso Vehicular,Iluminación,Tacho Incandescente 150 W
E13-IV-Ilum-Lum03,Pórtico,Ingreso Vehicular,Iluminación,Tacho Incandescente 150 W
E13-IV-Ilum-Lum04,Pórtico,Ingreso Vehicular,Iluminación,Tacho Incandescente 150 W
E13-OfG-Ce-P01,Pórtico,Oficina Guardia,Cerramiento,Puerta ingreso
E13-OfG-Ce-V01,Pórtico,Oficina Guardia,Cerramiento,Ventana fija
E13-OfG-Ce-V02,Pórtico,Oficina Guardia,Cerramiento,Ventana corrediza atención
E13-OfG-Ed-Gral,Pórtico,Oficina Guardia,Edilicio,General
E13-OfG-EE-TabS,Pórtico,Oficina Guardia,Energía Eléctrica,Tablero seccional y de control
E13-OfG-Ilum-Lum01,Pórtico,Oficina Guardia,Iluminación,3 x Dulux 36 W
E13-SG-Ce-P01,Pórtico,Sala Guardia,Cerramiento,Puerta ingreso
E13-SG-Ce-V01,Pórtico,Sala Guardia,Cerramiento,Ventana exterior
E13-SG-Ce-V02,Pórtico,Sala Guardia,Cerramiento,Ventana fija
